更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,事業内容,上場市場名
2024-08-01,アルプス中央信用金庫,信用金庫・信用組合・労働金庫,求人なし,長野県伊那市荒井3438-1,1951,理事長 吉澤 祥文,224,"1,001 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,沖電企業株式会社,リース,求人なし,沖縄県浦添市牧港4-6-11,1975,代表取締役 仲宗根 斉,223,43 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,安藤証券株式会社,金融業界,求人なし,愛知県名古屋市中区錦3-23-21,1944,代表取締役社長 安藤 敏行,222,"2,280 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,熊本第一信用金庫,信用金庫・信用組合・労働金庫,求人なし,熊本県熊本市中央区花畑町10-29,1950,代表理事 森本 孝,221,"3,575 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,セゾン債権回収株式会社,債権回収（サービサー）,無,東京都豊島区東池袋3-1-1サンシャイン60－53Ｆ,1994,代表取締役社長 宮武 信夫,220,"1,053 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■債権管理回収業務■非特定金銭債権の集金等代行業務■現地調査代行業務■貸倒償却資料の作成■文書の作成代行業務■リース物件等引揚・処分業務■バックアップサービシング業務 2024年2月doda掲載求人より引用,
2024-08-01,株式会社セブンＣＳカードサービス,クレジット・信販（ノンバンク）,求人なし,東京都千代田区二番町4-5,2010,代表取締役 水落 辰也,220,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,明治安田アセットマネジメント株式会社,投信・投資顧問,求人なし,東京都千代田区大手町2-3-2大手町プレイスイーストタワー 9Ｆ,1986,代表取締役社長 中谷 友行,219,"1,000 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,みずほファクター株式会社,その他金融,求人なし,東京都千代田区丸の内1-6-2新丸の内センタービルディング 7Ｆ,1977,代表取締役 髙橋 直人,219,"1,000 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,富山信用金庫,信用金庫・信用組合・労働金庫,求人なし,富山県富山市室町通り1-1-32,1943,代表理事 山地 清,217,667 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社長崎銀行,地方銀行,無,長崎県長崎市栄町3-14,1941,代表取締役 開地 龍太郎,216,"7,621 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 普通銀行業務 2022年11月doda掲載求人より引用,
2024-08-01,株式会社証券ジャパン,証券会社,求人なし,東京都中央区日本橋茅場町1-2-18日本ビルディング別館,1944,代表取締役社長 綿川 昌明,213,"3,000 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,苫小牧信用金庫,信用金庫・信用組合・労働金庫,求人なし,北海道苫小牧市表町3-1-6,1948,理事長 小林 一夫,208,345 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,明治安田損害保険株式会社,損害保険,求人なし,東京都千代田区神田司町2-11-1,1996,代表取締役 梅﨑 輝喜,206,"10,000 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,今村証券株式会社,証券会社,無,石川県金沢市十間町25,1944,代表取締役社長 今村 直喜,203,857 百万円,37.6,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,金融商品取引業を中核とする投資・金融サービス業、顧客に対して資金調達、資産運用のサービス提供 2024年1月doda掲載求人より引用,スタンダード
2024-08-01,興能信用金庫,信用金庫・信用組合・労働金庫,求人なし,石川県鳳珠郡能登町字宇出津ム45-1,1948,代表理事 田代 克弘,199,849 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ニッセイ・リース株式会社,リース,無,東京都千代田区九段南2-3-14靖国九段南ビル 2Ｆ,1984,代表取締役 細郷 和幸,196,"3,099 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,北門信用金庫,信用金庫・信用組合・労働金庫,求人なし,北海道滝川市栄町3-3-4,1949,理事長 大矢 美智幸,193,450 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ＪＰモルガン・アセット・マネジメント株式会社,投信・投資顧問,求人なし,東京都千代田区丸の内2-7-3東京ビル 28Ｆ,1990,代表取締役 大越 昇一,192,"2,218 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,イー・ギャランティ株式会社,その他金融,無,東京都港区赤坂5-3-1赤坂Ｂｉｚタワー 37Ｆ,2000,代表取締役社長 江藤 公則,190,"3,872 百万円",31.5,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,プライム
2024-08-01,岡三にいがた証券株式会社,証券会社,求人なし,新潟県長岡市大手通1-5-5,1944,代表取締役 江越 誠,189,852 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,マツダクレジット株式会社,クレジット・信販（ノンバンク）,求人なし,大阪府大阪市北区中之島3-3-23中之島ダイビル 21Ｆ,1993,代表取締役 福原 和幸,186,"7,700 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,あかつき証券株式会社,証券会社,求人なし,東京都中央区日本橋小舟町8-1ヒューリック小舟町ビル 9Ｆ,1918,代表取締役 工藤 英人,186,"3,067 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ＭＨＩ保険サービス株式会社,保険代理店,求人なし,東京都港区芝5-34-7田町センタービル 6Ｆ,2017,代表取締役 大木 研一,181,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,郡山信用金庫,信用金庫・信用組合・労働金庫,求人なし,福島県郡山市清水台2-13-26,1924,理事長 有馬 賢一,179,"1,305 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,カーディフ損害保険株式会社,損害保険,求人なし,東京都渋谷区桜丘町20-1渋谷インフォスタワー 9Ｆ,2017,代表取締役社長 髙屋 智行,178,"3,650 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社イントラスト,その他金融,無,東京都千代田区麹町1-4半蔵門ファーストビル 2Ｆ,2006,代表取締役社長 執行役員 桑原 豊,177,"1,045 百万円",37.5,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■保証事業・家賃債務保証 ・医療費用保証 ・介護費用保証 ・養育費保証■ソリューション事業・C&O（コンサル＆オペレーション）サービス・Doc-onサービス・保険デスクサービス □オフィス所在地：東京、東京本社一番町 ANNEX、秋田、仙台、浜松、富山、名古屋、大阪、福岡 2023年6月doda掲載求人より引用,スタンダード
2024-08-01,アムンディ・ジャパン株式会社,投信・投資顧問,求人なし,東京都港区東新橋1-9-2汐留住友ビル 14Ｆ,1982,代表取締役 藤川 克己,173,"1,200 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,りそなアセットマネジメント株式会社,投信・投資顧問,求人なし,東京都江東区木場1-5-65深川ギャザリア Ｗ2棟,2015,代表取締役 西山 明宏,173,"1,000 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アイ・アールジャパンホールディングス,その他金融,求人なし,東京都千代田区霞が関3-2-5霞が関ビルディング 26Ｆ,2015,代表取締役社長・ＣＥＯ 寺下 史郎,172,865 百万円,46.4,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,プライム
2024-08-01,九州カード株式会社,クレジット・信販（ノンバンク）,求人なし,福岡県福岡市博多区博多駅前4-3-18サンライフセンタービル 8Ｆ,1980,代表取締役 川本 惣一,171,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,クレディ・アグリコル・セキュリティーズ・アジア・ビー・ヴィ,証券会社,求人なし,東京都港区東新橋1-9-2汐留住友ビル 15Ｆ,,,168,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,野村不動産投資顧問株式会社,投信・投資顧問,求人なし,東京都新宿区西新宿8-5-1野村不動産西新宿共同ビル,2003,代表取締役 片山 優臣,166,300 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,りそなリース株式会社,リース,求人なし,東京都千代田区神田美土代町9-1ＪＲＥ神田小川町ビル,1976,代表取締役社長 中嶋 賢一,165,"3,300 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,羽後信用金庫,信用金庫・信用組合・労働金庫,求人なし,秋田県由利本荘市本荘13,1953,代表理事 藤田 直人,165,"3,466 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ペルソナ,保険代理店,無,大阪府大阪市北区茶屋町19-19アプローズタワー 15Ｆ,1985,代表取締役 伊野 雅之,164,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,スミリンエンタープライズ株式会社,損害保険,求人なし,東京都新宿区西新宿2-3-1新宿モノリス 27Ｆ,1979,代表取締役 川崎 誠,163,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,湖東信用金庫,信用金庫・信用組合・労働金庫,求人なし,滋賀県東近江市青葉町1-1,1948,代表理事長 矢島 之貴,163,657 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,鶴岡信用金庫,信用金庫・信用組合・労働金庫,求人なし,山形県鶴岡市馬場町1-14,1926,代表理事 加藤 捷男,162,"1,427 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,烏山信用金庫,信用金庫・信用組合・労働金庫,求人なし,栃木県那須烏山市中央2-4-17,1948,代表理事 束原 民範,162,672 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,みずほ信用保証株式会社,その他金融,求人なし,東京都千代田区神田錦町3-13竹橋安田ビル,1974,代表取締役 大塚 雅広,161,"13,281 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,秋田信用金庫,信用金庫・信用組合・労働金庫,求人なし,秋田県秋田市大町3-3-18,1911,代表理事 平野 敬悦,157,"1,210 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,仙南信用金庫,信用金庫・信用組合・労働金庫,求人なし,宮城県白石市沢端町1-45,1950,代表理事 渡邊 大助,157,718 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,Ｊトラストグローバル証券株式会社,証券会社,無,東京都渋谷区恵比寿4-20-3恵比寿ガーデンプレイスタワー 7Ｆ,2006,代表取締役 矢田 耕一,156,"3,000 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■金融商品取引法に基づく金融商品取引業「お客様のパフォーマンスに貢献する誠実な証券会社」という経営方針の下、次の事業を行っています。・お客様への投資情報提供及び商品販売（株式・債券・投資信託など）・IPOを目指すベンチャー企業のIPO引受、コンサルティング、成長サポートなど■関東財務局長（金商）第35号 2022年10月doda掲載求人より引用,
2024-08-01,熊本信用金庫,信用金庫・信用組合・労働金庫,求人なし,熊本県熊本市中央区手取本町2-1,1934,代表理事 品川 良照,155,"1,087 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ＳＢＩ岡三アセットマネジメント株式会社,証券会社,無,東京都中央区京橋2-2-1京橋エドグラン 21Ｆ,1964,代表取締役 塩川 克史,155,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■投資運用業（投資信託委託業、投資一任業）■投資助言・代理業、第二種金融商品取引業 2023年12月doda掲載求人より引用,
2024-08-01,観音寺信用金庫,信用金庫・信用組合・労働金庫,求人なし,香川県観音寺市観音寺町甲3377-3,1951,代表理事 須田 雅夫,154,707 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ＫＪＲマネジメント,投信・投資顧問,求人なし,東京都千代田区丸の内2-7-3東京ビルディング,2000,代表取締役 鈴木 直樹,154,500 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,フィデリティ証券株式会社,証券会社,求人なし,東京都港区六本木7-7-7,2000,代表取締役 デレック・ヤング,152,"12,657 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社日本金融通信社,金融情報ベンダー,求人なし,東京都千代田区九段南4-3-15ニッキンビル,1956,代表取締役 宮岸 順一,151,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,九州ひぜん信用金庫,信用金庫・信用組合・労働金庫,求人なし,佐賀県武雄市武雄町大字富岡8894,1953,理事長 松永 功,150,"2,109 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,セントラル短資株式会社,短資,求人なし,東京都中央区日本橋本石町3-3-14セントラルビル本館 2Ｆ,1940,代表取締役 丹治 芳樹,150,"5,000 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,福岡信用金庫,信用金庫・信用組合・労働金庫,求人なし,福岡県福岡市中央区天神1-6-8,1925,理事長 安部 文仁,149,702 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,Ｔ＆Ｄアセットマネジメント株式会社,投信・投資顧問,求人なし,東京都港区芝5-36-7三田ベルジュビル,1980,代表取締役 田中 義久,144,"1,100 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,八十二証券株式会社,証券会社,求人なし,長野県長野市大字南長野南石堂町1277-2長栄第2ビル1Ｆ・2Ｆ,1949,代表取締役 舟見 英夫,143,"3,000 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,クレディ・アグリコル・コーポレート・アンド・インベストメント・バンク,その他金融,求人なし,東京都港区東新橋1-9-2汐留住友ビル 15Ｆ,,日本における代表者 ＡＮＴＯＩＮＥ ＳＩＲＧＩ,142,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,スタンダード　チャータード　バンク,都市銀行,無,東京都千代田区永田町2-11-1山王パークタワー 21Ｆ,,在日代表兼最高経営責任者 竹内 靖典,141,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,網走信用金庫,信用金庫・信用組合・労働金庫,求人なし,北海道網走市南五条東1-4-1,1950,代表理事 伴 道弘,140,607 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,幡多信用金庫,信用金庫・信用組合・労働金庫,求人なし,高知県四万十市中村京町1-17,1944,代表理事 行定 孝善,139,200 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,カーディフ生命保険株式会社,生命保険,無,東京都渋谷区桜丘町20-1渋谷インフォスタワー 9Ｆ,2017,代表取締役 中村 望,137,"20,600 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,天草信用金庫,地方銀行,求人なし,熊本県天草市太田町9-3,1949,代表理事 山田 清和,135,452 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,佐賀信用金庫,信用金庫・信用組合・労働金庫,求人なし,佐賀県佐賀市中央本町8-10,1949,代表理事 杉町 謙吾,133,209 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,会津信用金庫,信用金庫・信用組合・労働金庫,求人なし,福島県会津若松市馬場町2-16,1940,代表理事 斎藤 勲,132,896 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,Ｔ＆Ｄコンファーム株式会社,保険代理店,求人なし,東京都北区赤羽2-17-4,1991,代表取締役 平井 昌雄,131,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社オリコオートリース,リース,求人なし,東京都台東区台東2-27-5日土地御徒町ビル,2008,代表取締役 岡本 武己,129,240 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,浜銀ファイナンス株式会社,リース,求人なし,神奈川県横浜市西区みなとみらい3-1-1横浜銀行本店ビル 5Ｆ,1979,代表取締役社長 宮下 和也,127,200 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,スパークス・アセット・マネジメント株式会社,投信・投資顧問,求人なし,東京都港区港南1-2-70品川シーズンテラス 6Ｆ,2006,代表取締役 阿部 修平,127,"2,500 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,バンコ・ド・ブラジル・エス・エイ,その他銀行,求人なし,東京都千代田区丸の内1-6-5丸の内北口ビル 5Ｆ,,代表取締役社長 ＤＡＶＩＤ Ｗ．ＮＩＣＨＯＬＳ,126,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,Ｔ＆Ｎ保険サービス株式会社,保険代理店,求人なし,神奈川県横浜市西区みなとみらい3-6-4みなとみらいビジネススクエア 11Ｆ,2016,代表取締役 原田 清,126,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,池田泉州ＴＴ証券株式会社,証券会社,求人なし,大阪府大阪市北区豊崎3-2-1,2013,代表取締役 井上 基,124,"1,250 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ピクテ・ジャパン株式会社,投信・投資顧問,求人なし,東京都千代田区丸の内2-6-1丸の内パークビルディング 21Ｆ,1986,代表取締役社長 萩野 琢英,120,200 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,にいかわ信用金庫,信用金庫・信用組合・労働金庫,求人なし,富山県魚津市双葉町6-5,1923,理事長 本多 敏明,118,501 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,スターツ証券株式会社,証券会社,無,東京都江戸川区西葛西6-10-6第二中兼ビル 3Ｆ,1999,代表取締役 河合 保範,118,500 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,米沢信用金庫,信用金庫・信用組合・労働金庫,求人なし,山形県米沢市大町5-4-27,1943,代表理事 種村 信次,115,650 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,インベスコ・アセット・マネジメント株式会社,投信・投資顧問,求人なし,東京都港区六本木6-10-1六本木ヒルズ森タワー 14Ｆ,1990,代表取締役 佐藤 秀樹,114,"4,000 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ＰＧＩＭジャパン株式会社,投信・投資顧問,求人なし,東京都千代田区永田町2-13-10プルデンシャルタワー,2006,代表取締役 國澤 太作,112,219 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ＦＦＧカード,クレジット・信販（ノンバンク）,求人なし,福岡県福岡市西区姪浜駅南1-7-1福銀姪浜ビル,1989,代表取締役 立花 秀樹,110,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,北洋証券株式会社,証券会社,求人なし,北海道札幌市中央区大通西3-11大通西 4Ｆ,1938,代表取締役 伊藤 博公,110,"3,000 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ハウスプラス住宅保証株式会社,不動産金融,5,東京都港区海岸1-11-1ニューピア竹芝ノースタワー18F,2008,,110,907百万円,40.7,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,【ハウスプラスは住宅に関するあらゆる評価・検査・保険・証明書を提供しています。特に、住宅性能評価や長期優良住宅技術的審査等、住宅の評価系においては業界トップクラスです。また、住宅瑕疵担保責任保険法人としては、全国で5社しかない大変希少な事業です。今後は、これら新築住宅を中心とした事業を柱に、既存住宅や住宅以外の建築物にも事業を拡大しています。】,
2024-08-01,館林信用金庫,信用金庫・信用組合・労働金庫,求人なし,群馬県館林市本町1-6-32,1926,理事長 早川 茂,108,208 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,十六リース株式会社,リース,求人なし,岐阜県岐阜市神田町7-12十六ビル 2Ｆ,1975,代表取締役 白木 幸泰,107,102 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,とちぎんＴＴ証券株式会社,証券会社,求人なし,栃木県宇都宮市池上町4-4,1945,代表取締役 下山 孝治,107,"1,001 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東京海上ミレア少額短期保険株式会社,損害保険,求人なし,神奈川県横浜市西区みなとみらい2-2-1-1横浜ランドマークタワー 35Ｆ,2003,代表取締役 青木 章,107,895 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,大阪ガスオートサービス株式会社,リース,求人なし,大阪府大阪市淀川区十三本町3-6-35,1984,代表取締役 松本 将英,106,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,気仙沼信用金庫,信用金庫・信用組合・労働金庫,求人なし,宮城県気仙沼市八日町2-4-10,1943,理事長 菅原 務,106,"7,799 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
