更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容
2024-08-01,株式会社Ｄｒｏｐ　ｉｎ,調剤薬局・ドラッグストア業界,求人なし,大阪府堺市堺区栄橋町2-1-27,2018,代表取締役 小島尚太,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,合同会社Ｂｒｅａｔｈ,福祉・介護関連サービス,求人なし,三重県四日市市桜花台2-18-13,2018,代表社員 廣瀬 敏一,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ブライトスター,病院・大学病院・クリニック,求人なし,東京都台東区上野7-8-1上野逸品館ビル 10Ｆ,2018,代表取締役 島 陽一郎,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社丸鈴薬局,調剤薬局・ドラッグストア業界,求人なし,千葉県千葉市緑区誉田町3-80-35,2018,代表取締役 松山 明弘,8 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,社会福祉法人土の子会,福祉・介護関連サービス,求人なし,岡山県岡山市北区青江4-4-10,2018,理事長 西山智貴,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,医療法人社団寿修会,病院・大学病院・クリニック,求人なし,神奈川県川崎市麻生区上麻生5-47-1,2018,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,医療法人新森内科・歯科クリニック,病院・大学病院・クリニック,求人なし,大分県別府市石垣東5-1-25,2018,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,アドファーマ株式会社,医薬品メーカー業界,求人なし,京都府京都市伏見区治部町105京都市成長産業創造センター,2018,代表取締役 山本 奈美,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社シェアパルタージュ,福祉・介護関連サービス,求人なし,愛知県名古屋市天白区中平4-1007,2018,代表取締役 水上 奈美,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社きれいテストラボ,CRO,求人なし,東京都江東区富岡2-11-6長谷萬ビル4Ｆ,2018,代表取締役 岩井 一郎,9 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,トラインスミス株式会社,福祉・介護関連サービス,求人なし,新潟県胎内市下館1147,2018,代表取締役 羽田 健亮,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,医療法人至誠会,病院・大学病院・クリニック,求人なし,宮城県仙台市青葉区中央1-3-1ＡＥＲビル 11Ｆ,2017,理事長 佐藤 俊裕,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,医療法人社団幸生会,病院・大学病院・クリニック,求人なし,埼玉県坂戸市芦山町1-1北坂戸駅前第二ハイツ 第109,2018,理事長 坂井田文,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,医療法人社団一志会,病院・大学病院・クリニック,求人なし,千葉県木更津市真舟5-7-17,2017,理事長 中谷一空,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,スカイ株式会社,調剤薬局・ドラッグストア業界,求人なし,東京都渋谷区代々木1-43-7,2018,代表取締役 木戸 良伯,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社サンライン,病院・大学病院・クリニック,求人なし,東京都町田市森野1-33-12シティ森野ビル 8Ｆ,2018,代表取締役 佐々木 信幸,27 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ＮＰＯ法人はあと,福祉・介護関連サービス,求人なし,神奈川県横浜市磯子区久木町18-8オークハイム201,2017,理事 関 敏生,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,医療法人陽山会げんき歯科,病院・大学病院・クリニック,求人なし,愛知県津島市藤里町3-6,2017,理事長 山内 元気,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,医療法人ＭＩＹＡＩ,病院・大学病院・クリニック,求人なし,福岡県春日市須玖南4-30,2017,理事長 宮井潤仁,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,医療法人真成会,福祉・介護関連サービス,求人なし,沖縄県那覇市首里金城町3-32,2018,理事長 屋宜 亮兵,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,医療法人社団桜樹会,病院・大学病院・クリニック,求人なし,神奈川県横浜市青葉区青葉台1-6-16Ｇ・Ｈビル 4Ｆ,2017,理事長 櫻井 直樹,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,社会福祉法人広域福祉会,福祉・介護関連サービス,求人なし,東京都府中市若松町4-51-5,2017,理事長 栁沼 浩,979 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,社会福祉法人仁心会,福祉・介護関連サービス,求人なし,茨城県水戸市酒門町1177-3,2017,理事長 丹野 大,325 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,医療法人恵光会,病院・大学病院・クリニック,求人なし,山口県周南市久米中央3-7-3,2017,理事長 高島 光洋,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＪＵＮＴＥＮ　ＢＩＯ,大学・研究施設,求人なし,東京都千代田区大手町2-1-1大手町野村ビル 20Ｆ,2018,代表取締役 河南 雅成,300 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,一般社団法人凸凹エンパワーメント協会,福祉・介護関連サービス,求人なし,東京都港区芝浦4-12-31ＶＯＲＴ芝浦ＷａｔｅｒＦｒｏｎｔ 6Ｆ,2018,代表理事 牛島 奈応子,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,一般社団法人ふくろうの家,福祉・介護関連サービス,求人なし,大阪府大阪市西成区玉出西2-7-11溝口ビル3Ｆ,2018,代表理事 横田 恒夫,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ＡＲＴｈａｍ　Ｔｈｅｒａｐｅｕｔｉｃｓ株式会社,バイオベンチャー業界,求人なし,神奈川県横浜市中区山下町24-8,2018,代表取締役 長袋 洋,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ふくしＬａｂｏ．,福祉・介護関連サービス,求人なし,愛知県北名古屋市能田村東9,2018,代表取締役 加藤 幸恵,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社金禄,福祉・介護関連サービス,無,栃木県佐野市大和町2585,2018,代表取締役 池田 昌一,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■障害者総合支援法における障害福祉サービス■障害者グループホームの運営■訪問看護ステーション（精神科訪問看護）の運営 2022年3月doda掲載求人より引用
2024-08-01,株式会社トカノハート＆ハート,福祉・介護関連サービス,求人なし,東京都渋谷区恵比寿2-28-10,2018,代表取締役 松井 茉莉,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,Ｐｌａｎｍｅｃａ　Ｊａｐａｎ株式会社,医療機器メーカー業界,求人なし,東京都中央区日本橋室町2-3-1室町古河三井ビルディング 16Ｆ,2018,代表取締役 ヨウコ・オスモ・ペッカ・ニューカネン,7 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,一般社団法人エスポワール,福祉・介護関連サービス,無,福岡県福岡市東区土井1-11-27パークサイド土井南1Ｆ,2018,代表理事 御厨 幸,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,アースファーマシー株式会社,調剤薬局・ドラッグストア業界,求人なし,東京都杉並区高円寺南5-40-18ハウスシイダ 100,2018,代表取締役 加藤 智彦,2 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,なぎの木株式会社,福祉・介護関連サービス,無,大阪府大阪市東住吉区杭全2-11-8,2018,代表取締役 北 圭司,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エフ,福祉・介護関連サービス,無,福岡県福岡市南区皿山4-5-8,2018,代表取締役 竹下 裕昭,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,一般社団法人デマンド・アンド・ケア,その他医療関連,求人なし,東京都八王子市横川町105-42寿ビルＶ 201,2018,代表理事 小林 弘幸,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,和合同会社,福祉・介護関連サービス,求人なし,長野県上伊那郡飯島町田切160-144,2018,代表社員 齋藤 八重美,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社双泉メディカルサポート,医療コンサルティング,求人なし,東京都葛飾区青戸5-30-4三和ニードルベアリングビル 4Ｆ,2018,代表取締役 和泉 紀彦,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,アドバリュー株式会社,医療機器卸,求人なし,東京都杉並区和田1-28-3,2018,代表取締役 堀越 宏樹,9 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,合同会社Ｆｏｒｔｕｎｅ　Ｆｏｒｅｓｔ,福祉・介護関連サービス,無,神奈川県横浜市都筑区中川1-17-22201,2018,代表社員 林 友香理,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 放課後等デイサービス児童発達支援 2023年7月doda掲載求人より引用
2024-08-01,ささえあ製薬株式会社,医薬品卸,求人なし,東京都品川区上大崎2-13-2フジタビル 4Ｆ,2018,代表取締役 谷口 茂,101 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社キットラボ,福祉・介護関連サービス,無,大阪府大阪市生野区鶴橋3-7-8,2018,代表取締役 磯田 和希,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 大阪府内で訪問介護サービスを提供しています。 2021年12月doda掲載求人より引用
2024-08-01,株式会社トリアス,その他医療関連,求人なし,高知県高知市薊野西町1-22-16,2018,代表取締役 西野 亮彦,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＴＭＲ,その他医療関連,求人なし,群馬県前橋市新前橋町25-19上原ビル 2Ｆ,2018,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＦｕｔｕｒｅｄＭｅ,大学・研究施設,求人なし,東京都中央区日本橋本町2-3-11日本橋ライフサイエンスビルディング 501,2018,代表取締役 佐藤 悦子（宮本悦子）,60 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,合同会社ライト,福祉・介護関連サービス,求人なし,兵庫県伊丹市中野東1-363-307,2018,代表社員 山下 健次,2 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ガーダントヘルスジャパン株式会社,その他医療関連,求人なし,東京都港区海岸1-7-1東京ポートシティ竹芝オフィスタワー,2018,代表取締役 シムランジット・シン・サンオブ・サントック・シン,495 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ＫＩＮＯＰＰＩ株式会社,福祉・介護関連サービス,求人なし,茨城県取手市白山2-23-13,2018,代表取締役 紀 真美,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,セレリアンス株式会社,福祉・介護関連サービス,求人なし,東京都町田市森野4-15-12寺田ビル森野Ａ棟 212,2018,代表取締役 青木 宏之,8 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社だんだん,福祉・介護関連サービス,求人なし,秋田県秋田市土崎港西5-12-17,2018,代表取締役 加賀谷 愼二,9 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＡＳＸＥＥＤ,福祉・介護関連サービス,求人なし,東京都千代田区神田神保町1-9-5大雲堂ビル 4Ｆ,2018,代表取締役 杉野森 裕子,7 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,スノーホールディング株式会社,福祉・介護関連サービス,求人なし,北海道札幌市中央区北三条西4-1-1日本生命札幌ビル 3Ｆ,2018,代表取締役 杉本 亮,80 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ＤＮＡ先端医療株式会社,その他医療関連,求人なし,東京都渋谷区広尾1-1-39恵比寿プライムスクエアタワー 10Ｆ,2018,代表取締役 栗原 慎一,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,一般社団法人ライフ予防医学センター,病院・大学病院・クリニック,求人なし,愛知県名古屋市中村区名楽町5-13,2018,代表理事 庄司 裕美子,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＢＩＧ　ＢＥＬＬ,福祉・介護関連サービス,求人なし,千葉県市原市馬立818,2018,代表取締役 大鐘 学,4 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ＫＩＮＯＷＡ　Ｈｏｌｄｉｎｇｓ株式会社,調剤薬局・ドラッグストア業界,求人なし,大阪府大阪市浪速区大国1-2-2,2018,代表取締役 小西 徹,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＺＡＩＫＥＮ,その他医療関連,求人なし,東京都世田谷区太子堂2-23-2ラフィンＩＩ404号,2018,代表取締役 竹井 義典,107 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社シムスバイオ,バイオベンチャー業界,求人なし,愛知県名古屋市西区那古野2-14-1なごのキャンパス,2018,代表取締役 門脇 純,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,一般社団法人障害者福祉研究会,福祉・介護関連サービス,求人なし,神奈川県横浜市旭区左近山16-1左近山団地1－31－112,2018,代表理事 岩田 亜沙子,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,社会福祉法人緑伸会,福祉・介護関連サービス,求人なし,北海道札幌市中央区南二十二条西9-1-36クリエイトビル,2018,理事長 五十嵐 敏明,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＬＩＦＥＳＣＡＰＥＳ,医療機器メーカー業界,求人なし,東京都港区南麻布5-2-37,2018,代表取締役 牛場 潤一,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,医療法人ＨＡＲＵＭＩ,病院・大学病院・クリニック,求人なし,愛知県春日井市春見町56-5,2018,理事長 種田 靖久,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,特定非営利活動法人響喜,福祉・介護関連サービス,求人なし,群馬県高崎市下佐野町638-13,2018,理事 黒澤 美穂,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＣＹＢＯ,バイオベンチャー業界,求人なし,東京都江東区青海2-4-10産業技術研究センター製品開発支援ラボ301,2018,代表取締役 新田 尚,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ミルフィーユケア,福祉・介護関連サービス,求人なし,宮城県大崎市古川江合錦町1-1-1,2018,代表取締役 佐藤 卓也,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ハートメディカルグループホールディングス,福祉・介護関連サービス,求人なし,愛知県あま市七宝町桂親田2027,2018,代表取締役 竹田 潔,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社サルース,その他医療関連,求人なし,東京都渋谷区桜丘町1-1渋谷サクラステージ ＳＨＩＢＵＹＡタワー 21Ｆ,2018,代表取締役 志賀 勇佑,21 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,一般社団法人桜心,福祉・介護関連サービス,求人なし,大阪府大阪市平野区加美南5-8-18ビル 3Ｆ,2018,代表理事 松本 竜太郎,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社クメンタ,医療コンサルティング,求人なし,東京都国分寺市本町3-9-16本田ビル 5Ｆ,2018,代表取締役 久米 郁里,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,特定非営利活動法人放課後こどもクラブＢｒｅｍｅｎ,福祉・介護関連サービス,求人なし,宮城県石巻市日和が丘4-1-18,2018,理事 寳 鈴子,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,一般社団法人メディックス,調剤薬局・ドラッグストア業界,無,東京都足立区千住曙町37-9,2018,代表理事 鈴木 正史,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■保険薬局の経営 2021年9月doda掲載求人より引用
2024-08-01,株式会社スマイル・ゲイン,その他医療関連,求人なし,新潟県新潟市西区小針1-31-16,2018,代表取締役 渡邊 健太郎,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,東京ハートリズムクリニック,病院・大学病院・クリニック,無,東京都世田谷区粕谷3-20-1,,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ファイザーＲ＆Ｄ合同会社,医薬品メーカー業界,求人なし,東京都渋谷区代々木3-22-7,2018,社長 マリエピエール・ガスティノー,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,特定非営利活動法人ＡＳＴＥＲ,福祉・介護関連サービス,求人なし,京都府京都市伏見区久我本町7-93,2018,理事 藤本 龍輝,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ながいき,福祉・介護関連サービス,求人なし,大阪府門真市本町3-171Ｆ,2018,代表取締役 藤川 一弘,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ハピネスファーマシー,調剤薬局・ドラッグストア業界,求人なし,大阪府大阪市福島区玉川4-13-26,2018,代表取締役 上野 俊幸,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ニューパートナーズホールディングス,福祉・介護関連サービス,無,大阪府大阪市北区梅田1-13-117Ｆ,2018,代表取締役 山中 慎一,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■住まい事業（有料老人ホーム運営・サービス付高齢者住宅運営）■在宅事業（訪問介護事業）■コンサルティング事業 2022年6月doda掲載求人より引用
2024-08-01,Ｆｒｏｍｊｏｂ株式会社,福祉・介護関連サービス,求人なし,大阪府大阪市東住吉区今林4-13-7,2018,代表取締役 田中 悠貴,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社あすパラ,福祉・介護関連サービス,求人なし,東京都葛飾区四つ木2-18-2アプト船橋 802,2018,代表取締役 重田 慶朗,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ジェリクル株式会社,大学・研究施設,求人なし,東京都文京区本郷3-38-10さかえビル 2Ｆ,2018,代表取締役 増井 公祐,19 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社幸福の家,福祉・介護関連サービス,求人なし,愛知県名古屋市名東区名東本通5-50,2018,代表取締役 村口 智之,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,寳通株式会社,福祉・介護関連サービス,求人なし,京都府京都市伏見区醍醐柏森町8-10,2018,代表取締役 周 嘉慧,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,日本マイクロポートＣＲＭ株式会社,医療機器卸,無,東京都千代田区内幸町2-1-1飯野ビルディング 10Ｆ,2018,代表取締役 小倉 好裕,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ＶｉｔａＬｏｎｇａ株式会社,医薬品メーカー業界,求人なし,東京都新宿区新宿2-4-8第28宮庭マンション1102,2018,代表取締役 井上 雄介,7 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,公益財団法人倉石地域振興財団,病院・大学病院・クリニック,求人なし,長野県長野市大字栗田695,2018,代表理事 倉石 和明,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社おうちカンパニー,福祉・介護関連サービス,求人なし,兵庫県神戸市東灘区住吉山手3-3-29,2018,代表取締役 渡辺 友宏,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ジーテイスト九州,福祉・介護関連サービス,求人なし,福岡県筑紫野市大字筑紫813-12,2018,代表取締役 山中 勇弥,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,Ａ．Ｐ．Ｉ．カンパニー株式会社,福祉・介護関連サービス,求人なし,岡山県総社市中央5-9-102,2018,代表取締役 岩藤 昌美,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社リュッカ,福祉・介護関連サービス,求人なし,愛知県名古屋市緑区鳴海町字母呂後134-2,2018,代表取締役 久納 征人,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
