更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容,上場市場名
2024-08-01,有限会社ミモレ・ダイコク,福祉・介護関連サービス,求人なし,福岡県みやま市山川町尾野1553,1985,代表取締役 大田黒 誠之,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社奈良医療,調剤薬局・ドラッグストア業界,求人なし,奈良県桜井市大字阿部311-2,1985,代表取締役 中井 三能,16 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社日本ベルアージュ,福祉・介護関連サービス,求人なし,奈良県大和高田市西町2-30,1997,代表取締役 大木 良則,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,田宮薬品株式会社,医薬品卸,求人なし,奈良県高市郡明日香村大字豊浦15,1990,代表取締役 田宮 洋次,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社在宅介護サービス応援隊,福祉・介護関連サービス,求人なし,奈良県生駒郡安堵町大字西安堵570-1,2002,代表取締役 中山 貴典,9 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ムラタ漢方,医薬品卸,求人なし,奈良県葛城市西辻246-3,1995,代表取締役 村田 信八,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社中西薬品,医薬品メーカー業界,求人なし,奈良県御所市大字原谷8,1988,代表取締役 中西 啓晃,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,一般社団法人和歌山県薬剤師会,その他医療関連,求人なし,和歌山県和歌山市雑賀屋町19和歌山県薬剤師会館 2Ｆ,1950,代表理事 稲葉 眞也,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,一般社団法人和歌山県歯科医師会,その他医療関連,求人なし,和歌山県和歌山市築港1-4-7,1947,会長 中西 孝紀,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社健康倶楽部,調剤薬局・ドラッグストア業界,求人なし,佐賀県唐津市厳木町本山377-11,1997,代表取締役 橋本 高吉,6 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社大幸メディカル,その他医療関連,求人なし,兵庫県西宮市神呪町12-21,1999,代表取締役 木村 真爾,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社タカプラ,福祉・介護関連サービス,求人なし,兵庫県尼崎市南塚口町4-1-30サウンドグレースパート3 1Ｆ,2000,代表取締役 森 隆,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,アリオメディカル株式会社,医療機器メーカー業界,求人なし,兵庫県尼崎市神崎町39-29,2001,代表取締役 永原 英行,16 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社仁川薬局,調剤薬局・ドラッグストア業界,求人なし,兵庫県宝塚市仁川北3-10-34,1960,代表取締役 西野 高司,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ポレ・ポレ,福祉・介護関連サービス,求人なし,兵庫県宝塚市社町1-6シャルム逆瀬 1Ｆ,1994,代表取締役 土居 絢果,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ドラッグストアー小泉,調剤薬局・ドラッグストア業界,求人なし,千葉県木更津市真里谷15,1971,代表取締役 小泉 英勝,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社仲佐屋薬局,調剤薬局・ドラッグストア業界,求人なし,千葉県いすみ市大原7951,1962,代表取締役 仲佐 貞子,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社花の岡,その他医療関連,求人なし,千葉県いすみ市高谷123-1,2001,代表取締役 井口 成美,32 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社とみうら薬局,調剤薬局・ドラッグストア業界,求人なし,千葉県南房総市富浦町原岡137-2,1996,代表取締役 小泉 洋子,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社長生薬局,調剤薬局・ドラッグストア業界,求人なし,千葉県茂原市本納1771,1993,代表取締役 星野 悟,8 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社ナガシマ薬局,調剤薬局・ドラッグストア業界,求人なし,千葉県長生郡白子町古所3416,1954,取締役 長島 均,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社きくや薬局,調剤薬局・ドラッグストア業界,求人なし,千葉県勝浦市墨名791,1976,取締役 野渡 紀久男,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,サクセス・ベル株式会社,その他医療関連,求人なし,広島県江田島市能美町鹿川3642-1,1997,代表取締役 空本 邦男,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社セービング,福祉・介護関連サービス,求人なし,山口県下関市幡生宮の下町8-12,2000,代表取締役 近藤 和正,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社ハッピー薬局,調剤薬局・ドラッグストア業界,求人なし,熊本県玉名市滑石2540-1,1993,代表取締役 星野 秀子,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,公益財団法人香川県総合健診協会,病院・大学病院・クリニック,求人なし,香川県高松市郷東町587-15Ｆ,1993,代表理事 久米川 啓,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,香川県高齢者生活協同組合,福祉・介護関連サービス,求人なし,香川県高松市香川町川東下1190-1,1999,代表理事 青梅 スミ江,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社四国細胞病理センター,その他医療関連,求人なし,香川県高松市六条町712-1,2002,代表取締役 中野 正行,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人梶原病院,病院・大学病院・クリニック,求人なし,大分県中津市中殿町3-29-8,2001,理事長 梶原 慎,465 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アイ・エム・シーライフステージ,福祉・介護関連サービス,求人なし,高知県高知市竹島町13-1うしおえメディカルビルイーア 4Ｆ,1998,代表取締役 熊野 守洋,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人海の里,福祉・介護関連サービス,求人なし,高知県高知市仁井田1618-18,1994,理事長 中谷 孝,"2,614 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アガスト,調剤薬局・ドラッグストア業界,求人なし,愛媛県松山市竹原2-6-13,1996,代表取締役 菅將史,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社こうのみ薬局,調剤薬局・ドラッグストア業界,求人なし,愛媛県松山市木屋町3-11-4,1990,取締役 野町 和久,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ミドリ安全松山株式会社,医療機器卸,求人なし,愛媛県松山市久万ノ台344-1,1984,代表取締役 桃内 敏彦,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人宝集会,福祉・介護関連サービス,求人なし,愛媛県新居浜市荷内町6-21,1982,理事長 井下 堅,232 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ベストケア株式会社,福祉・介護関連サービス,求人なし,愛媛県松山市中村2-7-33,1999,代表取締役 白石 貢一郎,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社芳野ケアサポート,福祉・介護関連サービス,求人なし,福岡県北九州市若松区浜町1-3-1,2000,代表取締役 芳野 弥生,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社ケースワーク,福祉・介護関連サービス,求人なし,福岡県那珂川市大字安徳554-1,1999,取締役 工藤 昭男,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社クローバー,福祉・介護関連サービス,無,福岡県福岡市城南区樋井川2-2-29,1999,代表取締役 内山 知史,21 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社中山メディカル・サービス,福祉・介護関連サービス,求人なし,福岡県福岡市早良区梅林6-10-3,1988,代表取締役 中山 政子,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,一般社団法人飯塚薬剤師会,その他医療関連,求人なし,福岡県飯塚市西徳前398-1,1981,代表理事 髙山 幸蔵,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ハーティーマインドあまぎ,福祉・介護関連サービス,求人なし,福岡県田川郡川崎町大字安眞木3372,2000,代表取締役 奈木野 征勝,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ハーティーマインドなぎの,福祉・介護関連サービス,求人なし,福岡県田川郡川崎町大字安眞木3380-3,2002,代表取締役 奈木野 征勝,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,一般社団法人大川三潴歯科医師会,その他医療関連,求人なし,福岡県三潴郡大木町大字横溝3346-1,1952,代表理事 堤 淸之,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,一条調剤薬局有限会社,調剤薬局・ドラッグストア業界,求人なし,福岡県筑後市大字一条1319,1992,代表取締役 岡 いく代,4 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社不知火メディクス,調剤薬局・ドラッグストア業界,無,福岡県大牟田市笹林町2-6-1,1993,代表取締役 猿渡 圭一郎,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,一般社団法人小郡三井歯科医師会,その他医療関連,求人なし,福岡県小郡市小郡278-92Ｆ,1947,代表理事 牛嶋 眞德,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,アースサポート株式会社,福祉・介護関連サービス,求人なし,福岡県久留米市東合川4-10-16,2000,代表取締役 麻生 久美子,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人清水新生会,福祉・介護関連サービス,求人なし,福井県福井市島寺町83-1,1994,理事長 野村 正昭,"1,332 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社スギモトコーポレーション,調剤薬局・ドラッグストア業界,求人なし,新潟県長岡市大手通1-4-3ドルミー駅前ビル 5Ｆ,1991,代表取締役 杉本 俊夫,90 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社須田義肢製作所,医療機器メーカー業界,求人なし,新潟県魚沼市大石44-1,1986,代表取締役 別當 有史,7 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,じゅのーび株式会社,福祉・介護関連サービス,求人なし,新潟県新潟市中央区古町通5番町588-1,2000,代表取締役 皆川 敬,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人多宝会,病院・大学病院・クリニック,求人なし,福島県福島市本町4-23まちなか宝生園 2Ｆ,1997,理事長 加藤 貴之,"1,056 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,もなみクリニック,病院・大学病院・クリニック,無,北海道札幌市南区川沿五条3-2-1,,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社キューデン・グッドライフ熊本,福祉・介護関連サービス,求人なし,熊本県熊本市中央区城東町4-7,2002,代表取締役 有働 一次,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社共立ケア・サポート,福祉・介護関連サービス,求人なし,大分県中津市大字牛神407-1,1981,代表取締役 鎧坂 守和,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社バイオ病理研究所,大学・研究施設,求人なし,大分県国東市国東町小原1200-2,1990,代表取締役 金林 智倫,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社シンエイ調剤薬局,調剤薬局・ドラッグストア業界,求人なし,大分県玖珠郡玖珠町大字塚脇461-31,2002,代表取締役 古城 稔久,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社すこやかファーマシー,調剤薬局・ドラッグストア業界,求人なし,宮崎県宮崎市大橋1-66第10永吉ビル 1Ｆ,1993,代表取締役 宇都 秀一郎,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ひむかメディカル,調剤薬局・ドラッグストア業界,求人なし,宮崎県宮崎市江平東1-4-7テンダーマンション3 102,1994,代表取締役 永田 寛之,48 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人信達福祉会,福祉・介護関連サービス,求人なし,福島県伊達市梁川町字東土橋65-1,1985,理事長 佐藤 正紀,"2,276 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人いわき市社会福祉協議会,福祉・介護関連サービス,求人なし,福島県いわき市平字菱川町1-3,1968,理事長 荒川 正勝,"1,151 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,小川源歯科医院,病院・大学病院・クリニック,無,東京都中央区日本橋富沢町5-4ゲンベエビル1Ｆ,,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人一寿会,福祉・介護関連サービス,求人なし,宮城県仙台市泉区住吉台西2-7-6,1993,理事長 関野 愉,"1,591 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社東北医療福祉システムズ,福祉・介護関連サービス,求人なし,宮城県仙台市太白区向山2-13-22,2000,代表取締役 髙橋 あかね,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,新赤坂クリニック,病院・大学病院・クリニック,無,東京都港区南青山2-2-3ヒューリック青山外苑東通ビル 2Ｆ,,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ナショナルメディカルクリニック,病院・大学病院・クリニック,求人なし,東京都港区南麻布5-16-11ラガール516－202,,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,マリーゴールドクリニック,病院・大学病院・クリニック,無,東京都港区赤坂3-2-2アマンド赤坂ビル 4Ｆ,,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人財団健康院,病院・大学病院・クリニック,求人なし,東京都中央区銀座6-7-4,2011,理事長 細井 孝之,929 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社三栄ケアセンター,福祉・介護関連サービス,求人なし,東京都台東区根岸3-20-8（株）三栄ケアセンター,2003,代表取締役 里 武一郎,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,せいしんどう薬局,調剤薬局・ドラッグストア業界,無,東京都台東区台東4-20-6Ｔ＆Ｋビル 101,,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,友愛薬局有限会社,調剤薬局・ドラッグストア業界,求人なし,宮城県石巻市蛇田字東道下48-4,1993,代表取締役 阿部 学,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日本医科大学付属病院,病院・大学病院・クリニック,無,東京都文京区千駄木1-1-5,,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 大学病院【診療科】■42科【許可病床数】 ■877床（一般850床・精神27床）【看護種別】■一般 看護配置7対1■精神 看護配置7対1【主な施設】 ■高度救命救急センター■外科系集中治療室■血液浄化センター■新生児集中治療室・新生児回復室■化学療法室■リハビリテーションセンター■心大血管疾患リハビリテーション室 2021年9月doda掲載求人より引用,
2024-08-01,有限会社駒込動物病院,病院・大学病院・クリニック,求人なし,東京都北区西ケ原1-1-4,2003,代表取締役 金地 嘉博,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ソーシャルライズ,福祉・介護関連サービス,求人なし,宮城県仙台市宮城野区銀杏町13-8,1995,代表取締役 佐藤 清志,12 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,エヌ・ケイ・クリニック,病院・大学病院・クリニック,求人なし,東京都足立区綾瀬3-2-8シティプレイスアヤセ 3Ｆ,,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,宮澤クリニック,病院・大学病院・クリニック,無,東京都江戸川区西葛西6-18-3喜楽ビル2Ａ棟 1Ｆ,,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 内科、小児科、整形外科、皮膚科、リハビリテーション科 2022年8月doda掲載求人より引用,
2024-08-01,眼科亀戸クリニック,病院・大学病院・クリニック,無,東京都江東区亀戸6-58-12Ｙ＆Ｓ亀戸共同ビル 3Ｆ,,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社光画房薬局,調剤薬局・ドラッグストア業界,求人なし,東京都江東区大島5-10-10セントラルプラザ大島トミンハイム大島5丁目 105,2005,代表取締役 神保 治世,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団大島小児科医院,病院・大学病院・クリニック,求人なし,東京都江東区大島8-5-2Ｎ＆Ｈビル,1999,理事長 成高 信一,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人山梨県社会福祉事業団,福祉・介護関連サービス,求人なし,山梨県甲府市西油川町117-1,1966,理事長 宮澤 雅史,"4,902 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人狛江市社会福祉協議会,福祉・介護関連サービス,求人なし,東京都狛江市元和泉2-35-1あいとぴあセンター,1974,会長 髙木 光,243 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人報恩積善会,福祉・介護関連サービス,求人なし,岡山県岡山市北区津島笹が瀬9-8,1933,理事長 田渕 正志,619 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,一般社団法人土浦市医師会,その他医療関連,求人なし,茨城県土浦市東真鍋町2-39,1947,代表理事 小原 芳道,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人阿見町社会福祉協議会,福祉・介護関連サービス,求人なし,茨城県稲敷郡阿見町大字阿見4671-1阿見町総合保健福祉会館 さわやかセンター内,1985,,242 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ワイエス・コーポレーション,福祉・介護関連サービス,求人なし,岐阜県岐阜市茜部新所3-73,2006,代表取締役 中尾 正邦,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人東久留米市社会福祉協議会,福祉・介護関連サービス,求人なし,東京都東久留米市滝山4-3-14わくわく健康プラザ 2Ｆ,1971,理事長 松本 誠一,231 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人京都杉の木会,福祉・介護関連サービス,求人なし,京都府京都市右京区京北大野町菖蒲ケ回互10-2,1988,理事長 井上 和也,836 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人公和会,福祉・介護関連サービス,求人なし,北海道札幌市白石区東札幌一条3-1-1,1999,理事長 長沼 政幸,"1,031 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ほほえみ,その他医療関連,求人なし,東京都清瀬市梅園2-5-9,,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人霞桜会,福祉・介護関連サービス,求人なし,茨城県土浦市北荒川沖町8-1,1997,理事長 鶴町 和子,"1,404 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人稲城市社会福祉協議会,福祉・介護関連サービス,求人なし,東京都稲城市百村7,1973,理事長 石井 律夫,203 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
