更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容,上場市場名
2024-08-01,株式会社丸久自動車,自動車ディーラー,求人なし,香川県高松市下田井町519,1975,代表取締役 川村潤平,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サイリス開発,専門店・その他小売,求人なし,愛知県名古屋市中川区新家1-2015,1984,代表取締役 田中 公雄,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ホンダ販売株式会社,自動車ディーラー,求人なし,神奈川県横須賀市武4-27-5,1965,代表取締役 門脇 裕子,35 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社三豊,専門店・その他小売,求人なし,京都府京丹後市峰山町丹波920,1950,代表取締役 三浦 享,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社つねや,専門店・その他小売,求人なし,香川県高松市丸亀町9-2,1953,代表取締役 高田 明彦,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,生活協同組合コープかがわ,専門店・その他小売,求人なし,香川県高松市新北町14-27,1966,理事長 亀井 愛知,"6,250 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社溝川,ホームセンター,求人なし,京都府京丹後市大宮町口大野104,1993,代表取締役 髙杉 鉄男,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社パリス,専門店・その他小売,求人なし,香川県高松市丸亀町2-1,1978,代表取締役 久間 俊英,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,水田重機工業株式会社,専門店・その他小売,求人なし,京都府京丹後市網野町高橋152,1978,代表取締役 水田 義之,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東四国スバル株式会社,自動車ディーラー,無,香川県高松市木太町2683,1985,代表取締役 林 政秀,98 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 【香川・徳島両県全域を担当する、(株)SUBARU全車種のメインディーラー！】■新車、他銘柄を含む各種中古車の販売■部品・用品の販売■自動車整備（車検点検一般）■損害保険代理店業務 2021年10月doda掲載求人より引用,
2024-08-01,株式会社エビヤ,専門店・その他小売,求人なし,神奈川県横須賀市鴨居3-81-7,1980,代表取締役 海老原 平,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社コーセイ,小売業界,求人なし,香川県高松市一宮町708-1,1984,代表取締役 林田 好晋,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,兼松チエン株式会社,専門店・その他小売,求人なし,東京都新宿区西新宿3-17-7西新宿ＴＯＫビル 7Ｆ,1978,代表取締役 川端 聖史,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社海東ブラザース,専門店・その他小売,求人なし,東京都新宿区西新宿6-21-1アイタウンプラザ 1Ｆ,1992,代表取締役 小寺 一男,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ネッツトヨタ高松株式会社,自動車ディーラー,求人なし,香川県高松市香西南町404-1,1980,代表取締役 朝倉 一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社菱永自動車,自動車ディーラー,求人なし,神奈川県横須賀市武1-3-13,1967,代表取締役 平澤 忠史,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ピーエスアイ,専門店・その他小売,無,東京都新宿区新宿5-5-3建成新宿ビル 4Ｆ,1994,代表取締役 戸澤 昌典,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■営業品目コンピューター・ネットワークおよびセキュリティ関連機器アクセル認証関連製品ソフトウェアおよび機器ネットワーク・ストレージ機器ワイヤレス関連機器光ファイバ・マルチメディア・データ転送システムネットワーク・アプリケーション可視化装置ネットワーク通信測定装置及び光端面検査装置システム・インテグレーション、LAN工事システム及び機器のメンテナンス航空機器用部品、ジャイロ製品 2024年4月doda掲載求人より引用,
2024-08-01,ホンダ販売舟越有限会社,自動車ディーラー,求人なし,徳島県小松島市中田町字出口42-2,1970,代表取締役 舟越 誠,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,白方興業株式会社,専門店・その他小売,求人なし,愛媛県松山市久万ノ台1171-1,1981,代表取締役 白方 基進,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,愛媛トヨタ自動車株式会社,自動車ディーラー,求人なし,愛媛県松山市宮田町109-1,1940,代表取締役 横田 知明,48 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サンクスコーポレーション,コンビニエンスストア,無,東京都新宿区四谷3-9第一光明堂ビル 6Ｆ,1969,代表取締役 笠井 信明,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サンセイコーポレーション,専門店・その他小売,無,愛知県一宮市多加木5-30-14,1985,代表取締役 松原 大輔,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,愛媛トヨペット株式会社,自動車ディーラー,求人なし,愛媛県松山市空港通5-7-9,1956,代表取締役 横田 知明,48 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社小松島マリーナ,専門店・その他小売,求人なし,徳島県小松島市和田島町字松田新田165-5,1973,代表取締役 關博,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社桑野自動車,自動車ディーラー,求人なし,徳島県阿南市桑野町紺屋1-2,1986,代表取締役 岡山 彰,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社大都,ホームセンター,求人なし,大阪府大阪市生野区生野東2-5-3大都ビル 1Ｆ,1952,代表取締役 山田 岳人,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サシケイ,専門店・その他小売,求人なし,愛知県瀬戸市共栄通6-12,1973,代表取締役 福岡 猛,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社瀬戸豊栄家電,専門店・その他小売,求人なし,愛知県瀬戸市陶原町6-3,1973,代表取締役 中島 達夫,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社つるや,専門店・その他小売,求人なし,愛媛県松山市湊町3-8-12,1976,代表取締役 鶴田 直丈,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社エース,専門店・その他小売,求人なし,愛知県瀬戸市共栄通7-9-1,1987,代表取締役 加藤 正,8 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社シムラ,通信販売・ネット販売,求人なし,大阪府大阪市生野区巽南2-1-21,1985,代表取締役 志村 隆一,60 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社さのや,専門店（アパレル・アクセサリー）,求人なし,徳島県阿南市見能林町志んじやく2-1,1969,代表取締役 東雲 義治,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,後藤酒造株式会社,食品・GMS・ディスカウントストア,求人なし,愛媛県松山市南久米町255-1,1959,代表取締役 後藤 三枝,11 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社八木記章,専門店・その他小売,求人なし,愛媛県松山市木屋町2-8-21,1972,代表取締役 内山 光則,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社樂山,食品・GMS・ディスカウントストア,求人なし,東京都新宿区神楽坂4-3楽山ビル,1977,代表取締役 斉藤 一広,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,愛媛日野自動車株式会社,自動車ディーラー,求人なし,愛媛県松山市高岡町342,1950,代表取締役 鎌田 清貴,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社カワノ・クォーク,専門店・その他小売,求人なし,東京都新宿区新宿3-34-12,1957,代表取締役 川野 貴史,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ネッツトヨタ愛媛株式会社,自動車ディーラー,求人なし,愛媛県松山市空港通2-14-2,1968,代表取締役社長 玉置 竜,45 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ユーバック自動車株式会社,自動車ディーラー,求人なし,大阪府大阪市生野区巽中2-21-32,1984,代表取締役 中嶋邦人,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社フアッツ・ハプニング,専門店・その他小売,求人なし,東京都大田区西馬込1-3-4カサメヒカーナ西馬込1Ｆ,1994,代表取締役 一村 正人,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社リベット,専門店（アパレル・アクセサリー）,求人なし,愛知県尾張旭市東大道町曽我廻間2287-5,1996,代表取締役 横井 眞人,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社トーヨー,専門店・その他小売,求人なし,神奈川県川崎市宮前区宮前平2-3-23,1980,代表取締役 鈴木 建志,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,村瀬石油株式会社,専門店・その他小売,求人なし,愛知県瀬戸市共栄通4-39,1949,代表取締役 村瀬 輝芳,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社アキヤマ自販,自動車ディーラー,求人なし,香川県坂出市川津町3526,1985,代表取締役 秋山 孝倫,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社讃匠,専門店・その他小売,求人なし,香川県綾歌郡宇多津町浜三番丁37-43Ｆ,1986,代表取締役 藤井 薫,90 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,協和電業株式会社,通信販売・ネット販売,求人なし,愛知県瀬戸市共栄通6-43,1964,代表取締役 高柳 満,12 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,伊豫スズキ販売株式会社,自動車ディーラー,求人なし,愛媛県松山市中央2-72,1965,代表取締役 吉野 尚良,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サンビック,専門店・その他小売,求人なし,大阪府大阪市生野区林寺3-14-27,1983,代表取締役 中務 和史,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,瀬戸いすゞ自動車株式会社,自動車ディーラー,無,愛知県瀬戸市川西町2-81,1960,代表取締役 山中 俊博,88 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1．大型／中型／小型トラック、バス並びに部品の販売及び修理2．建設機械並びに部品の販売及び修理3．車輌及び建設機械のレンタル・リース4．各種損害保険及び自動車損害賠償保障法に基づく保険代理業 2024年3月doda掲載求人より引用,
2024-08-01,株式会社東京オフィスサポート,専門店・その他小売,求人なし,東京都江戸川区谷河内2-2-9タクティクスビル 1Ｆ,2010,代表取締役 小山 英昭,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社梅屋,食品・GMS・ディスカウントストア,求人なし,神奈川県平塚市紅谷町5-20,1951,代表取締役 濱田 八千代,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,神奈川石油株式会社,専門店・その他小売,求人なし,神奈川県平塚市代官町1-61,1949,代表取締役 山口 真一郎,55 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,バンドー石油株式会社,専門店・その他小売,求人なし,大阪府大阪市生野区田島5-6-17,1986,代表取締役 坂東 賢一郎,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エム・ケーサイエンス,専門店・その他小売,求人なし,東京都新宿区西新宿3-5-12トーカン第2キャステール 100,1986,代表取締役 村田 清二,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社マツダアンフィニ瀬戸,自動車ディーラー,求人なし,愛知県瀬戸市市場町41,1991,代表取締役 山本 洋輔,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,大昌総業株式会社,専門店・その他小売,求人なし,島根県松江市美保関町諸喰224-1,1974,代表取締役 康本 承権,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ネクストワン,自動車ディーラー,求人なし,徳島県名西郡石井町石井字城ノ内56-1,1990,代表取締役 一宮 良光,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社平塚茅ヶ崎魚市場,専門店・その他小売,求人なし,神奈川県平塚市千石河岸28-11,1949,代表取締役 宇田川 哲由,70 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,浜弥鰹節株式会社,専門店・その他小売,求人なし,大阪府大阪市生野区鶴橋2-5-18,1967,代表取締役 木村 忠司,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社洋菓子のサフラン,専門店・その他小売,求人なし,大阪府大阪市生野区生野西2-1-32,1967,代表取締役 宇田 裕計,24 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ドノバン,専門店（アパレル・アクセサリー）,求人なし,兵庫県尼崎市昭和南通7-171,1982,代表取締役 沢村 正雄,60 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社トキワヤ,専門店（アパレル・アクセサリー）,求人なし,神奈川県平塚市紅谷町12-29,1952,代表取締役 常盤 卓嗣,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社チョウヤ,専門店・その他小売,求人なし,愛媛県松山市湊町3-1-7,1976,代表取締役 近藤 敏之,34 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社母恵夢,食品・GMS・ディスカウントストア,求人なし,愛媛県東温市則之内甲2585-1,1966,代表取締役 岡田 淳一,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,太陽石油販売株式会社,専門店・その他小売,求人なし,愛媛県松山市宮田町186-4松山駅前ビル 6Ｆ,1970,代表取締役 日野 晋吾,85 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社伊藤商店,専門店・その他小売,求人なし,愛知県半田市本町5-31,1954,代表取締役 伊藤 かおり,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社愛知イエローハット,専門店・その他小売,求人なし,愛知県一宮市西出町58-1イエローハット一宮西店内,1978,代表取締役 丸山 慎一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,バロン・パーク株式会社,専門店・その他小売,求人なし,愛知県半田市稲穂町9-1,1976,代表取締役 石川 宏之,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,泰平商事株式会社,食品・GMS・ディスカウントストア,求人なし,神奈川県平塚市西真土1-3-8,1979,代表取締役 石川 嘉男,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社車輌販売安達,自動車ディーラー,求人なし,徳島県阿南市羽ノ浦町中庄洲崎14-1,1991,代表取締役 安達 寿和,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社タイヤハウスタキ,専門店・その他小売,求人なし,香川県坂出市八幡町3-7-45,1971,代表取締役 滝上 啓介,16 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,三宝産業株式会社,専門店・その他小売,求人なし,愛媛県松山市山越6-15-5,1980,代表取締役 森澤 慶一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社ガレージハタ,自動車ディーラー,求人なし,愛知県半田市花園町5-1-3,1991,代表取締役 畠 勇策,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社クルー,通信販売・ネット販売,求人なし,愛知県半田市出口町1-215-9アーバンシャポーナカノ 1Ｆ,1992,取締役 鈴木 広樹,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社フジカワ,専門店・その他小売,求人なし,愛媛県松山市湊町4-6-9,1956,代表取締役 藤川 正英,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,知多南部卸売市場株式会社,食品・GMS・ディスカウントストア,求人なし,愛知県半田市横山町200,1983,代表取締役 榊原 純夫,70 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社プレスト,自動車ディーラー,求人なし,愛知県半田市出口町2-247,1975,代表取締役 榊原 栄一,95 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ホンダカーズ香川中央,自動車ディーラー,求人なし,香川県善通寺市上吉田町418-2,1970,代表取締役 酒井 忠行,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社モミヤマ本店,専門店（アパレル・アクセサリー）,求人なし,愛知県半田市東郷町3-35-2,1979,代表取締役 椴山 晃雄,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社山本楽器,専門店・その他小売,求人なし,愛知県半田市大和町1-30-1ハーモニー山本 1Ｆ,1990,代表取締役 山本 育輝,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社旭モータース,自動車ディーラー,求人なし,愛知県半田市旭町4-58-2,1983,代表取締役 大岩 哲之,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サプライズ,専門店・その他小売,求人なし,東京都中央区東日本橋2-25-6シェルプリーズビル 10Ｆ,1992,代表取締役 龍木 昭一,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,トリニティータークインターナショナル株式会社,専門店・その他小売,求人なし,東京都新宿区西新宿4-16-13ＭＫビル 5Ｆ,1995,代表取締役 新間 徹治,90 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サンワ石油商興,専門店・その他小売,求人なし,兵庫県尼崎市丸島町1,1972,代表取締役 上川 一郎,19 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サトーメガネ,専門店・その他小売,求人なし,神奈川県平塚市見附町4-17,1954,代表取締役 佐藤 泰輔,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ニシダヤ,専門店・その他小売,求人なし,兵庫県尼崎市神田中通3-41,1966,代表取締役 横尾 泰弘,45 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,森田木工株式会社,専門店・その他小売,無,愛知県半田市神田町1-60,1963,代表取締役 藤井 国子,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日産プリンス香川販売株式会社,自動車ディーラー,求人なし,香川県善通寺市稲木町1289,1950,代表取締役 久保 智彦,19 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ベスト販売,専門店・その他小売,求人なし,東京都千代田区二番町12-3ＣＩＲＣＬＥＳ二番町 5Ｆ,1979,代表取締役 石田 充孝,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社フジモータース,自動車ディーラー,求人なし,愛媛県松山市久万ノ台222-1,1984,代表取締役 德永 隆明,98 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ゼネラルオート,専門店・その他小売,求人なし,兵庫県尼崎市浜田町4-66-1,1977,代表取締役 仲 正男,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,大阪マツダ販売株式会社,自動車ディーラー,求人なし,大阪府大阪市旭区高殿4-22-40,1949,代表取締役 前田 安彦,410 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ニシイチドラッグ,食品・GMS・ディスカウントストア,求人なし,兵庫県尼崎市尾浜町2-21-40,1969,代表取締役 西本 誠,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社木谷仏壇,専門店・その他小売,求人なし,香川県善通寺市金蔵寺町1864-8,1972,代表取締役 越智 清志,48 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ネッツトヨタ瀬戸内株式会社,自動車ディーラー,求人なし,愛媛県松山市中央1-19-32,1979,代表取締役 平松 龍一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社デジャヴ,専門店・その他小売,求人なし,神奈川県平塚市紅谷町12-24,1996,代表取締役 大河原 勉,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ワールド商事,専門店・その他小売,求人なし,愛知県半田市星崎町3-16-4竹内ビル 1Ｆ,1971,代表取締役 竹内 俊郎,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ビッグウッド,専門店・その他小売,無,愛媛県松山市井門町77-1,1984,代表取締役 杉浦 眞悟,94 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 国内外のオフプライス家具、インテリア商品、ペルシャ絨毯の小売販売、フランチャイズ事業 2023年7月doda掲載求人より引用,
2024-08-01,アルスターオート株式会社,自動車ディーラー,求人なし,愛媛県松山市井門町381,1985,代表取締役 戎 潤,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社祥平館,コンビニエンスストア,求人なし,東京都新宿区四谷1-7-9,1950,代表取締役 斉藤源也,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
