更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容
2024-08-01,株式会社弘組,土地活用,求人なし,岡山県倉敷市水江1553-1,2012,代表取締役 的場 弘明,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社晃技開発,サブコン,求人なし,大阪府東大阪市若江東町3-1-1,2012,代表取締役 森川 晃介,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エステート本舗,不動産仲介,無,大阪府東大阪市小若江3-22-12ビギンハウス 1Ｆ,2012,代表取締役 坪井 泰憲,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社プロフィット,サブコン,求人なし,福島県双葉郡富岡町大字仏浜字西原169,2012,代表取締役 篠田 将典,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社あいすむ,不動産仲介,求人なし,福島県会津若松市中央2-1-10あいグループ 1Ｆ,2012,代表取締役 田中 裕志,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,阿波ロードサービス株式会社,サブコン,求人なし,徳島県吉野川市鴨島町鴨島151-1阿波バラス本社 2Ｆ,2012,代表取締役 樫本 孝,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,フォーレスト＆スターズ株式会社,不動産管理,求人なし,東京都千代田区神田神保町2-34-2,2010,代表取締役 森 政行,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,フォーランドリアルティネットワークジャパン株式会社,不動産仲介,求人なし,東京都千代田区大手町1-5-1大手町ファーストスクエアウエストタワー 19Ｆ,2012,代表取締役 中尾 孝久,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,真和建設株式会社,サブコン,求人なし,東京都千代田区飯田橋3-3-9チヨダＶＥＲＤＡ,2002,代表取締役 明本 真吾,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ベストホームクリエイト,ディベロッパー,求人なし,東京都北区赤羽3-6-4メゾン・プルミエ 109,1987,代表取締役 臼田 伯樹,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社レアルエージェンシー,不動産仲介,求人なし,東京都中央区京橋2-14-1兼松ビルディング 4Ｆ,2011,代表取締役社長 蜂谷 実,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社デザインルーム,内装・インテリア・リフォーム,求人なし,神奈川県綾瀬市上土棚南1-11-1,2004,代表取締役 崎永 政人,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社グランドプロ,設備管理・メンテナンス,求人なし,栃木県宇都宮市下栗町1524-13サカモトビル,2012,代表取締役 掛端 太郎,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社イデアエンタープライズ,設備管理・メンテナンス,求人なし,東京都渋谷区道玄坂1-9-2ＳＮＴ渋谷ビル 5Ｆ,1991,代表取締役 市沢 政隆,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社押上土地建物,不動産仲介,求人なし,東京都墨田区押上1-23-2,1989,代表取締役 椎名 俊夫,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ＴＳＪｃｏｎｓｔｒｕｃｔｉｏｎ株式会社,設備管理・メンテナンス,求人なし,東京都千代田区岩本町1-10-5,2006,代表取締役 津田 幸一郎,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社祥山,不動産仲介,求人なし,東京都杉並区天沼3-6-3荻窪3．6．3ビル 1Ｆ,2008,代表取締役 足立 佳夫,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ＢＩＸＴＡＳ株式会社,不動産管理,求人なし,東京都渋谷区渋谷1-6-5ＳＫ青山ビル 8Ｆ,2012,代表取締役 鵜飼 大,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＹＡコンサル,不動産仲介,無,東京都豊島区池袋2-52-31605,2012,代表取締役 穐間 幸男,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,さつきエステート株式会社,不動産仲介,求人なし,東京都目黒区目黒本町1-13-9,2011,代表取締役 中谷 亜子,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アイクス,内装・インテリア・リフォーム,無,東京都渋谷区上原1-2-1,2012,代表取締役 赤羽 友,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ◆インテリア事業（商業施設・オフィス・リノベーション住宅の設計・施工）◆イベント会場・展示空間の設計・施工 2022年8月doda掲載求人より引用
2024-08-01,株式会社ハウジングパートナー福岡,土地活用,無,福岡県福岡市早良区原4-26-31宮本ビル 106,2011,代表取締役 藤井 昌彦,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社マットエンジ,サブコン,求人なし,静岡県静岡市駿河区高松1-23-10高松ハイツ112,2011,代表取締役 右成 真人,2 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社Ｓｉｍａ冷工,サブコン,求人なし,宮城県仙台市太白区八木山本町1-38-4,2011,代表取締役 小島 明久,2 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,インゲート株式会社,内装・インテリア・リフォーム,求人なし,宮城県仙台市宮城野区原町3-3-12Ｆ,2011,代表取締役 佐々木 基,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ワビト,設備管理・メンテナンス,無,兵庫県姫路市苫編105-7,2011,代表取締役 古賀 和人,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ポンドマムアセットプランナーズ株式会社,不動産仲介,無,福岡県福岡市博多区博多駅前3-9-5,1978,代表取締役 菊池 欣也,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＴＤＲＫ,サブコン,求人なし,福岡県福岡市西区大字羽根戸14-1,2011,代表取締役 轟 萬吉,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,鈴木不動産株式会社,不動産仲介,求人なし,愛知県長久手市卯塚1-807-1,2012,代表取締役 鈴木 伯尚,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,日建製紙株式会社,不動産仲介,求人なし,東京都港区海岸1-11-1,1920,代表取締役 西山 耕平,75 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ハルプランニング,不動産仲介,無,愛知県北名古屋市熊之庄西出81-1,2012,代表取締役 堀田 正利,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ツジ建装,内装・インテリア・リフォーム,無,愛知県名古屋市西区中沼町199,2012,代表取締役 辻 公紀,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社Ｔａｋｅｉｃｈｉ,ゼネコン,求人なし,愛知県名古屋市中川区吉津1-2214,2012,代表取締役 岡本 武虎,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,モリカプロジェクト株式会社,設備管理・メンテナンス,求人なし,愛知県春日井市花長町1-22-15,2012,代表取締役 森川 敦史,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,日本トイテック株式会社,サブコン,求人なし,大阪府堺市西区浜寺公園町2-204,2012,代表取締役 山本 寛,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ヘムシー,サブコン,求人なし,大阪府岸和田市箕土路町2-10-6,1986,代表取締役 安田 昭,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社セイケン,サブコン,求人なし,埼玉県さいたま市大宮区上小町1197-5,2012,代表取締役 阪 晴彦,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ｉｓｍ,ディベロッパー,求人なし,埼玉県吉川市中野236-1,2005,代表取締役 黒澤 雄介,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アキオン,サブコン,求人なし,埼玉県新座市畑中1-14-22,2012,代表取締役 並木 秋男,2 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社新和,サブコン,求人なし,神奈川県川崎市川崎区藤崎1-13-12スターマンション 303,2011,代表取締役 金村 勇浩,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社総栄工業,住宅設備・建材,無,神奈川県横浜市鶴見区栄町通2-20-32,2012,代表取締役 間中 繕寛,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■鳶工事一式請負工事業 新築足場工事■改修足場工事 解体足場工事 プラント足場工事■プラント内重量物据え付け工事 重量物据え付け工事 2023年7月doda掲載求人より引用
2024-08-01,株式会社バステム,設備管理・メンテナンス,無,福岡県久留米市梅満町1616-1,2012,代表取締役 馬場 純治,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社かず電工,設備管理・メンテナンス,求人なし,福岡県那珂川市片縄北2-17-11,2012,代表取締役 倉智 淳一,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ｙｈ株式会社,内装・インテリア・リフォーム,無,神奈川県横浜市港北区新横浜3-1-43Ｆ,2011,代表取締役 松田 貴道,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,イカラシ空調株式会社,サブコン,求人なし,新潟県新潟市江南区横越中央6-1-7,2012,代表取締役 五十嵐 毅,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,司建設工業株式会社,サブコン,無,北海道札幌市東区北十条東17-2-20,2012,代表取締役 橋本 司穂,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 【一般土木設計・施工・管理】〈建設業許可〉□北海道知事(般-28)石第21134号 土木工事業 とび・土工工事業 舗装工事業 水道施設工事業 2022年8月doda掲載求人より引用
2024-08-01,株式会社ＳＡＳ,不動産仲介,求人なし,北海道札幌市豊平区西岡四条2-3-65,2012,代表取締役 秋田 訓,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社Ｒｉｚａｃｔｉｏｎ,建築設計事務所,求人なし,北海道札幌市中央区南二条東1-1-11第3泊ビル 4Ｆ,2012,代表取締役 本間 達也,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社フォーエバーサンクス,建設コンサルタント,求人なし,東京都港区東新橋2-3-14,1990,代表取締役 大竹 浩史,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社クロステック,不動産管理,求人なし,長崎県佐世保市早苗町401-3,2012,代表取締役 中島 誠,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ウィズ・コネクション株式会社,不動産仲介,求人なし,東京都調布市布田1-43-2グレースメゾン谷中Ｓ棟 102,2012,代表取締役 大畑 康行,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＥＳライフプラン,不動産仲介,無,東京都武蔵野市境1-1-7,2012,代表取締役 大町 順造,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ライズ・コーポレーション株式会社,不動産仲介,無,東京都小金井市中町3-17-4ライズ第5ビル1Ｆ,2012,代表取締役 太田 伸晃,4 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社グランドレジデンス,不動産仲介,求人なし,東京都東久留米市南町4-9-30,2011,代表取締役 春山 玄徳,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ナックデザイン,内装・インテリア・リフォーム,求人なし,神奈川県横浜市保土ケ谷区狩場町303-311,2009,代表取締役 中棚和彦,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ビーシード・アソシエイツ,内装・インテリア・リフォーム,求人なし,東京都渋谷区恵比寿2-6-28ＩＬ ＣＥＮＴＲＯ ＥＢＩＳＵ703,2004,代表取締役 今村 清子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社神徳,不動産管理,求人なし,大阪府大阪市中央区久太郎町1-9-17ストークビルヂング本町 703,2011,代表取締役 杉本 茂夫,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ブレイブ電設,設備管理・メンテナンス,求人なし,大阪府枚方市長尾谷町2-508,2011,代表取締役 阪本 幸太郎,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ブロス,建築設計事務所,求人なし,大阪府大阪市北区天神橋1-6-18豊和第二ビル 402,2012,代表取締役 長谷川 雅一,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,広誠株式会社,内装・インテリア・リフォーム,求人なし,大阪府大阪市北区東天満1-10-14ＭＦ南森町2ビル9ＦＡ,2012,代表取締役 佐藤 利広,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＲＹＵＳＥＩ　ＨＯＬＤＩＮＧＳ,不動産仲介,求人なし,東京都目黒区上目黒3-17-8ジェイハンク中目黒Ａ棟,2012,代表取締役 澁田 隆一,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＪＮ－ＴＥＣ,サブコン,求人なし,大阪府大阪市淀川区西中島5-13-24605,2012,代表取締役 竹中 寿満,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社神崎塗研,サブコン,求人なし,福岡県行橋市大字稲童2171-48,2012,代表取締役 神﨑 哲史,6 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社内山電設,住宅設備・建材,求人なし,千葉県千葉市若葉区千城台北1-16-1,1996,代表取締役 内山 義則,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ベクト,住宅設備・建材,求人なし,大阪府大阪市北区中津6-8-10真和エステートビル 602,2009,代表取締役 春田 大輔,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社桐田総合建設,サブコン,求人なし,福岡県北九州市八幡西区大字本城3024-1,2011,代表取締役 桐田 政文,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社東光エンジニアリング,住宅（ハウスメーカー）,求人なし,大阪府池田市緑丘1-6-8,2012,代表取締役 金光 洋平,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ＣＳＫ総合防災株式会社,設備管理・メンテナンス,求人なし,長野県松本市村井町北2-13-57,1979,代表取締役 清水口悟,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社マイティ,不動産仲介,求人なし,東京都渋谷区幡ヶ谷1-8-4リッツパラシオ5Ｆ,2011,代表取締役 檜山 裕次,8 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ジーマックス,ディベロッパー,求人なし,東京都豊島区池袋4-24-4ヴィラ生華ビル 2Ｆ 201,2001,代表取締役 榮田 秀史,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ＡＩ空調株式会社,設備管理・メンテナンス,求人なし,神奈川県川崎市宮前区犬蔵2-1-1ワイエムビル 2Ｆ,2012,代表取締役 鈴木 壽男,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社メンティア,設備管理・メンテナンス,求人なし,東京都練馬区豊玉南1-21-103Ｆ,2009,代表取締役 渡邊 裕司,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社わ,不動産仲介,求人なし,千葉県八千代市萱田2230-3,2010,代表取締役 近藤 崇,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社一真工業,サブコン,求人なし,香川県高松市香川町川東下982-1,2012,代表取締役 大谷 桂一,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社トクシンテクノ,住宅設備・建材,求人なし,香川県仲多度郡多度津町西港町29-4,2001,代表取締役 小林 有二,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アイエー,土地活用,無,埼玉県川越市大塚1-32-1アジアビルディング 3Ｆ,2005,代表取締役 西 弘喜,80 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ◆埼玉県・東京都・沖縄県における土地の買取りおよび販売【関連会社】※敬称略アジアホールディングスアジアハウジングアキラアジア住宅販売アイエー住宅販売アジアガーデンASIA CREATIVEアジア開発ASIA CARSNPO法人らいせんすアジアマチダエステート：FCアジア不動産：FCアジア不動産 韓国：FCアジアハウジング ミャンマー支店など 2021年10月doda掲載求人より引用
2024-08-01,合同会社ベアクル,不動産仲介,無,京都府京都市山科区竹鼻竹ノ街道町18-10,2011,代表社員 河村 孝志,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社光和コンサルタンツ,建設コンサルタント,求人なし,茨城県常総市豊田2474-7,1993,代表取締役 林田 真人,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社信電工,建設・プラント・不動産業界,求人なし,埼玉県川口市大字安行原1194-11,2011,代表取締役 浅井 信也,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社三矢電工,設備管理・メンテナンス,求人なし,兵庫県伊丹市中野東2-62-3203,2012,代表取締役 冨田 勝,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社電建,サブコン,求人なし,兵庫県尼崎市西長洲町1-2-45,2008,代表取締役 松本 晃幸,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＳＩＰエキスパート,不動産管理,無,北海道札幌市中央区大通西12-4-78Ｂ．Ｌ．Ｄ．ウエスト12 4Ｆ,2011,代表取締役 生山 剛,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■新築分譲マンション■新築建売一戸建て販売事業■仲介事業■買取事業■賃貸収益物件事業宅地建物取引業 北海道知事 石狩(3)第 7803 号 損害保険代理店 2024年2月doda掲載求人より引用
2024-08-01,株式会社アリガプランニング,サブコン,求人なし,北海道札幌市中央区南十条西12-2-23,2001,代表取締役 清水 俊明,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,クレアル工業株式会社,サブコン,求人なし,北海道札幌市東区丘珠町566,2002,代表取締役 柳下 真人,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社メニーズコート,不動産仲介,求人なし,北海道札幌市東区北四十条東8-2-1,2011,代表取締役 美田 法賢,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社キムラ工業,設備管理・メンテナンス,求人なし,北海道札幌市東区北二十条東6-1-10,1979,代表取締役 木村立,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,リノベーション株式会社,内装・インテリア・リフォーム,無,北海道札幌市東区北八条東1-1-40道都ビル,2010,代表取締役 久世 崇,61 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アルファー,不動産仲介,求人なし,北海道札幌市白石区菊水一条4-6-33,2010,代表取締役 齋藤 聖泰,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ＲＣテクノ株式会社,建築設計事務所,求人なし,北海道札幌市豊平区美園十二条7-1-15,2007,代表取締役 吉川 勉,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社レンゴー建設,サブコン,求人なし,兵庫県神戸市灘区鹿ノ下通1-4-12橋本ビル 2Ｆ,1972,代表取締役 主森 尊之,26 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,三和ホーム株式会社,不動産仲介,求人なし,兵庫県神戸市灘区深田町3-3-8六甲栄ビル1Ｆ,2007,代表取締役 西本 正和,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
