更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容
2024-08-01,株式会社ＪＥＸＳ,アウトソーシング,求人なし,大阪府大阪市淀川区西中島3-18-21ＮＬＣ新大阪18号館 6Ｆ,2005,代表取締役 豊田 雅司,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社Ｎ・Ｓ・Ｋ,人材派遣,求人なし,京都府与謝郡与謝野町字金屋465-1466番合地,2004,代表取締役 杉本 延重,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社インフィニティ,アウトソーシング,求人なし,埼玉県ふじみ野市大井武蔵野406-51,2007,代表取締役 芳田 悟,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エスコ,人材派遣,無,栃木県宇都宮市鶴田町508-2,2004,代表取締役 川又 康樹,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エスティーエヌ,人材派遣,求人なし,三重県四日市市城西町14-14シティライフ城西 108,2003,代表取締役 矢野 尚樹,32 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社グローバルパートナーズ,人材派遣,求人なし,東京都中野区中野2-13-26202,2000,代表取締役 久保 一之,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社サンチャレンジ,人材派遣,求人なし,神奈川県横浜市神奈川区鶴屋町3-32-14新港ビル 302,2007,代表取締役 岡山 拓生,9 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社シーアイコム,人材派遣,求人なし,大阪府大阪市北区中津1-12-11メロディーハイム中津二番館401号,2000,代表取締役 中島 孝一,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ジーニアスウェブ,研修サービス,求人なし,大阪府大阪市北区梅田1-1-3大阪駅前第3ビル 22Ｆ,2006,代表取締役 小園 浩之,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ドットモービル,人材派遣,無,千葉県市川市行徳駅前1-26-16ＮＴビル301,2006,代表取締役 山下 健一,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社プレステップ,人材派遣,求人なし,宮城県仙台市青葉区国分町1-6-18東北王子不動産ビル 7Ｆ,2004,代表取締役 齊藤 康,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ＦＬＡＳＨ株式会社,人材派遣,求人なし,東京都中央区日本橋1-14-7明治安田生命江戸橋ビル 9Ｆ,2002,代表取締役 西岡 直昭,12 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,キャリアフィールド株式会社,求人サイト・求人メディア,無,東京都渋谷区渋谷3-6-6渋谷パクビル 7Ｆ,2005,代表取締役 都築 裕一,23 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ジャパンホールディングス株式会社,人材派遣,求人なし,栃木県小山市西城南7-4-4,2003,代表取締役 吉田 晴美,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ナレッジネットワーク株式会社,研修サービス,求人なし,東京都千代田区九段南1-5-6りそな九段ビル 5Ｆ,2003,代表取締役社長 森戸 裕一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,北海道ハピネス株式会社,人材派遣,求人なし,北海道札幌市白石区菊水三条2-4-1ニューギン札幌ビル 3Ｆ,2009,代表取締役 藤川 暁,16 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ディリゴ,マーケティング・リサーチ,求人なし,東京都港区赤坂4-1-1ＳＨＩＭＡ赤坂ビル 2Ｆ,2008,代表取締役 長谷 真吾,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ファーマソシア,人材紹介・職業紹介,求人なし,兵庫県神戸市灘区篠原中町2-2-7,2009,,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ロジコム,人材派遣,求人なし,宮城県仙台市若林区卸町5-6-10仙台団地倉庫卸町ビル 1Ｆ,2009,代表取締役 小山 幸也,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社グローバンス,コールセンター,無,東京都新宿区大久保1-2-17新宿サンエービル 6Ｆ,2009,代表取締役社長 坂出 雷太,38 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アローズワン,人材派遣,無,東京都狛江市東和泉1-27-9伊坂ハウス 1Ｆ,2009,代表取締役 白鳥 勝俊,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社スペースアイ,人材派遣,求人なし,東京都文京区千駄木3-23-5ＫＭビル 301,1989,代表取締役 鈴木 延明,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ライト・コミュニケーションズ株式会社,アウトソーシング,無,東京都中野区上鷺宮3-11-6,2001,代表取締役 北村 憲久,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 経理記帳代行を中心に経理・総務・人事のアウトソーシング事業【1】経理・経理記帳代行・決算業務【2】人事・労務・総務・給与計算代行・年末調整事務・銀行振込代行【3】法務・起業コンサルティング【4】経営・経理・税務人事・総務の個別の事象・銀行融資・経営者が抱える課題の解決【5】関連会社との提携・確定申告業務・社会・労務保険業務・各種助成金業務・会社設立登記 2023年6月doda掲載求人より引用
2024-08-01,Ａ－Ｖｉｓｉｏｎ株式会社,人材紹介・職業紹介,求人なし,東京都中央区日本橋3-4-13八重洲フィナンシャルビル 9Ｆ,2005,代表取締役 西 正人,38 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ジーオフィス,人材紹介・職業紹介,求人なし,沖縄県那覇市港町2-2-9カサデラブリー港町 703,2007,代表取締役 砂川 政二,6 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ヒューマンアイズ,人材派遣,無,香川県高松市太田上町410-1,2006,代表取締役 赤澤 英紀,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エム・ソーシング,人材紹介・職業紹介,求人なし,兵庫県神戸市東灘区田中町1-12-3112オカモト 2Ｆ,2009,代表取締役 山崎 誠,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アセットヒューマン,人材派遣,求人なし,福岡県北九州市小倉北区古船場町9-11古船場ビル 202,2009,代表取締役 野村 和亨,17 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アーカイバーＫＥＢ,人材派遣,無,福岡県福岡市博多区博多駅南2-8-16駅南スターオフィス 2Ｆ,2009,代表取締役 吉弘 浩二,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社リサーチアンドテクノロジー,人材紹介・職業紹介,求人なし,東京都品川区東品川3-25-2プライザウエスト 6Ｆ,2009,,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社Ｖｏｎｅ,人材派遣,無,東京都品川区西五反田2-23-5ジニアスビル 2Ｆ,2009,代表取締役 福田 浩太郎,68 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■人財派遣、人財紹介事業■セールスプロモーション事業■教育、研修事業■イベント事業 2022年2月doda掲載求人より引用
2024-08-01,株式会社ソリューション,人材紹介・職業紹介,無,大阪府大阪市中央区淡路町4-7-5本町ハイエストビル 6Ｆ,2006,代表取締役 長友 威一郎,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アクセス・ジャパンコーポレーション,人材派遣,求人なし,福岡県筑後市大字長浜2090-7,2005,代表取締役 野田 高広,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ナガハ,アウトソーシング,求人なし,三重県鈴鹿市庄野共進1-5-33トワニーロード,2000,代表取締役 渥美 直人,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,メディケア・ヒューマン株式会社,人材派遣,求人なし,大阪府大阪市中央区久太郎町1-8-9船場中央ビル4Ｆ,2007,代表取締役 木部 学,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ファンクショット株式会社,人材派遣,無,東京都港区南青山2-31-8Ｄａｉｗａ南青山ビル 5Ｆ,2000,代表取締役 村野 万里子,95 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,パーソンテクノロジー株式会社,人材派遣,求人なし,東京都新宿区上落合2-22-11加瀬ビル155－8Ｆ,2000,代表取締役 村木 賢治,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社グッドウェーブ,人材派遣,無,東京都渋谷区渋谷3-27-11祐真ビル新館7Ｆ,1998,代表取締役 馬場 大介,18 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ●ストレッチ専門店「Dr.ストレッチ」のFC運営 ●イベント企画制作、運営管理 ●キャンペーンスタッフ教育管理 ●セールスプロモーション企画制作 ●SP・ノベルティ商品企画及び製造 ●イベントでの物品販売の管理及び運営 ●イベント会場でのケータリングサービス提供、管理及び運営 2023年4月doda掲載求人より引用
2024-08-01,ミッシェル・ホームサービス株式会社,アウトソーシング,求人なし,東京都中央区銀座8-10-4和孝銀座8丁目ビル 7Ｆ,2006,代表取締役 大坂 みゆき,90 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ミサワコーポレーション,人材派遣,求人なし,静岡県浜松市中央区雄踏1-15-7ミサワビル2Ｆ,1997,代表取締役 三佐和 智晋,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,アシストワーク株式会社,人材派遣,求人なし,大阪府堺市中区深井沢町3287アシストビル,2006,代表取締役 奥野 眞一,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社インバスケット研究所,研修サービス,無,大阪府堺市中区深井水池町3152ＫＵ深井オフィスビル 4Ｆ,2009,代表取締役 鳥原 隆志,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,コカ・コーラボトラーズジャパンビジネスサービス株式会社,コールセンター,求人なし,東京都港区赤坂9-7-1ミッドタウン・タワー,2009,代表取締役 ビヨン・イヴァル・ウルゲネス,80 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,スプランド株式会社,人材紹介・職業紹介,求人なし,東京都新宿区下宮比町2-28飯田橋ハイタウン 11Ｆ,2009,代表取締役 春山 修一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アップバリュー,研修サービス,求人なし,神奈川県横浜市金沢区能見台通9-30ＳＫＢｕｉｌｄｉｎｇ 4Ｆ,2009,代表取締役 小熊 誠,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社オーエン・シーズ,人材紹介・職業紹介,求人なし,神奈川県横浜市港北区篠原町1005-19,2009,代表取締役 稲垣 文隆,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ショーエイ,研修サービス,求人なし,東京都千代田区外神田3-14-10秋葉原ＨＦビル 6Ｆ,2009,代表取締役 関和 達也,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社リージョナルスタイル,人材紹介・職業紹介,求人なし,東京都港区東新橋2-4-1サンマリーノ汐留 2Ｆ,2009,代表取締役 髙岡 幸生,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,特定非営利活動法人人材ビジネスコンプライアンス推進協議会,人材紹介・職業紹介,求人なし,東京都中央区東日本橋2-24-7東京プラスチック会館ビル9Ｆ,2009,理事 外井 浩志,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社シンクス,人材派遣,求人なし,福岡県福岡市東区筥松1-11-3,2002,代表取締役社長 野村 研二,36 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社スタープライド,人材派遣,無,大阪府大阪市福島区海老江5-2-2大拓ビル5－5Ｆ,2008,代表取締役 田畑 隆志,60 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■人材派遣事業■業務請負事業■紹介予定派遣事業＜事業許可＞労働者派遣事業許可／派27-303016有料職業紹介事業許可／27-ユ-302308 2022年10月doda掲載求人より引用
2024-08-01,株式会社リフォーマー,人材派遣,求人なし,大阪府大阪市住之江区南港北2-1-10ＡＴＣビルＯ’ｓ棟北館 6Ｆ,2002,代表取締役 伏木 孝司,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＷＯＲＫＰＡＲＴＮＥＲ,人材派遣,求人なし,埼玉県春日部市中央1-14-8エターナル春日部 201,2008,代表取締役 丸山 英也,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社レポス,人材派遣,求人なし,大阪府大阪市淀川区宮原5-1-187Ｆ,2009,代表取締役 西村 茂紀,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社Ｋ・ＬＩＮＥ,人材派遣,求人なし,東京都新宿区四谷2-3カコビル 4Ｆ,2009,代表取締役 二口 雅一,8 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社マケレボ,コールセンター,無,大阪府大阪市浪速区湊町1-4-38近鉄新難波ビル 2Ｆ,2009,代表取締役 髙城 勇太,90 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■事業内容： CRM事業、アウトバウンド事業、インバウンド事業、業務委託事業、人材派遣業等を展開 2022年7月doda掲載求人より引用
2024-08-01,マーケティングシステム株式会社,人材派遣,求人なし,東京都品川区北品川5-5-15大崎ブライトコア4ＦＳＨＩＰ,2009,代表取締役 佐藤 隆大,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,キャリア・パートナーズ株式会社,人材派遣,求人なし,東京都杉並区堀ノ内1-17-36,2009,代表取締役 富松 裕孝,35 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社キャスティングボイス,人材派遣,求人なし,東京都渋谷区千駄ヶ谷4-12-8ＳＳＵビル 4Ｆ,2009,代表取締役 別所 哲也,45 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社クレアーレ,人材紹介・職業紹介,求人なし,東京都渋谷区元代々木町45-1,2009,代表取締役 田中 雄一,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社クリアテック,人材紹介・職業紹介,無,東京都千代田区神田和泉町1-6-1インターナショナルビル 7Ｆ,2009,代表取締役 佐伯 一興,23 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■人材紹介■人材派遣・紹介予定派遣■建築求人.comの運営※一般労働者派遣事業 許可番号：派13-304921※有料職業紹介事業 許可番号：13-ュ-304444 2021年12月doda掲載求人より引用
2024-08-01,株式会社パルズスタッフィング,人材派遣,求人なし,宮城県仙台市宮城野区榴岡4-5-22宮城野センタービル 6Ｆ,2008,代表取締役 吉木 信行,32 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社東武キャリアサービス,人材派遣,求人なし,栃木県宇都宮市宮園町5-33東武宇都宮西口ビル 6Ｆ,1990,代表取締役 守 徹,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ブリューダ,人材派遣,求人なし,神奈川県相模原市中央区中央4-5-6グローバルビル 401,2005,代表取締役 平田 孝一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社富士巧芸社,人材派遣,無,東京都千代田区岩本町3-4-6トナカイタワーズビル 6Ｆ,2007,代表取締役 内宮 健,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,アドバンス株式会社,人材サービス・アウトソーシング業界・コールセンター,求人なし,岐阜県岐阜市茜部菱野3-88シェレナハイツ 201,2005,代表取締役 福田 望,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エスエイアシスト,人材紹介・職業紹介,求人なし,埼玉県さいたま市浦和区高砂3-6-12グローバル県庁前,2002,代表取締役 沖島 正豊,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＫＧテクノサービス,人材派遣,求人なし,神奈川県大和市大和東1-11-22ワイエス東ビル2Ｆ－Ａ,2009,代表取締役 菊地 聡,8 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エフ・ユー・エヌ,人材派遣,求人なし,神奈川県高座郡寒川町大曲2-12-8オールドシーダーズ 1Ｆ,2009,代表取締役 井上 正清,23 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,イーエクスボード株式会社,人材紹介・職業紹介,求人なし,東京都江東区亀戸1-4-9,2009,代表取締役 岡田 裕美子,9 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ベストスタッフ,人材派遣,求人なし,兵庫県姫路市網干区和久510-2グランエストビル1Ｆ,2009,代表取締役 赤松 裕貴,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エスミック＆アドバイザーズ,アウトソーシング,求人なし,東京都渋谷区渋谷2-10-6山田青山ビル 3Ｆ,2000,代表取締役 関 正春,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エグゼ,人材紹介・職業紹介,求人なし,東京都新宿区西新宿8-19-1小林ビル 211,2010,代表取締役 大沼 達也,12 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
